Date,Open,High,Low,Close,Adj Close,Volume
2009-02-16,62.500000,62.750000,60.000000,61.349998,50.416737,460492
2009-02-17,59.625000,60.750000,58.762501,59.362499,48.783432,320796
2009-02-18,58.224998,61.000000,58.000000,59.700001,49.060791,274304
2009-02-19,59.000000,68.449997,58.500000,66.662498,54.782501,2055756
2009-02-20,53.812500,68.675003,53.812500,67.462502,55.439930,4327244
2009-02-24,66.250000,68.949997,64.500000,67.862503,55.768642,1359868
2009-02-25,69.687500,71.250000,67.787498,68.949997,56.662334,1592812
2009-02-26,68.449997,72.000000,63.900002,64.487503,52.995106,1209716
2009-02-27,63.500000,64.750000,61.362499,62.162498,51.084442,571692
2009-03-02,61.000000,64.224998,60.099998,61.412498,50.468098,448052
2009-03-03,61.525002,62.075001,60.150002,61.212502,50.303745,430632
2009-03-04,61.224998,63.299999,61.224998,62.687500,51.515888,298764
2009-03-05,63.000000,64.462502,60.787498,61.887501,50.858444,338876
2009-03-06,61.000000,64.250000,61.000000,63.562500,52.234955,294100
2009-03-09,63.224998,66.487503,62.075001,65.737503,54.022346,385276
2009-03-12,67.000000,71.599998,64.500000,65.974998,54.217510,980008
2009-03-13,67.000000,67.737503,63.512501,63.937500,52.543118,729936
2009-03-16,64.500000,64.699997,63.025002,63.812500,52.440395,400588
2009-03-17,64.250000,67.750000,64.025002,66.237503,54.433231,789276
2009-03-18,67.500000,69.474998,66.025002,66.525002,54.669498,732776
2009-03-19,67.375000,73.074997,67.050003,68.337502,56.158989,2044944
2009-03-20,67.987503,71.349998,67.987503,68.962502,56.672611,1328580
2009-03-23,70.000000,71.099998,68.775002,69.362503,57.001328,548648
2009-03-24,70.000000,73.650002,67.250000,68.550003,56.333618,2903828
2009-03-25,67.500000,70.500000,66.750000,67.849998,55.758377,796580
2009-03-26,67.512497,69.462502,66.537498,67.125000,55.162567,733868
2009-03-27,68.237503,69.750000,67.162498,68.875000,56.600697,796948
2009-03-30,62.500000,69.025002,62.500000,65.375000,53.724445,557972
2009-03-31,65.849998,67.487503,64.262497,66.275002,54.464050,385688
2009-04-01,66.500000,70.074997,66.500000,68.099998,55.963818,857512
2009-04-02,68.500000,71.824997,68.500000,70.224998,57.710117,1024052
2009-04-06,70.812500,78.625000,70.812500,77.300003,63.524281,2758068
2009-04-08,76.050003,80.237503,75.000000,79.074997,64.982956,3017376
2009-04-09,81.199997,85.474998,78.525002,80.087502,65.815018,2267484
2009-04-13,81.212502,102.500000,74.500000,89.587502,73.621994,38695704
2009-04-15,89.500000,96.250000,81.574997,92.099998,75.686745,16544088
2009-04-16,93.025002,94.212502,86.474998,87.699997,72.070862,5825420
2009-04-17,89.662498,89.750000,82.062500,83.699997,68.783730,4829872
2009-04-20,82.974998,86.250000,81.000000,83.412498,68.547455,3615312
2009-04-21,76.425003,83.500000,76.425003,79.525002,65.352745,3708444
2009-04-22,79.525002,81.250000,75.525002,76.550003,62.907928,3029980
2009-04-23,77.250000,84.000000,74.275002,83.162498,68.342010,6606596
2009-04-24,83.650002,86.375000,81.787498,84.937500,69.800682,3768876
2009-04-27,83.849998,86.000000,80.750000,82.137497,67.499687,1802316
2009-04-28,82.525002,86.625000,78.750000,79.412498,65.260315,3535444
2009-04-29,79.750000,82.974998,78.750000,81.974998,67.366135,2843664
2009-04-30,81.974998,81.974998,81.974998,81.974998,67.366135,0
2009-05-04,80.324997,87.750000,80.324997,83.812500,68.876175,6397892
2009-05-05,84.562500,88.062500,82.275002,83.162498,68.342010,5123528
